Coach_ID,conference_level,avg_NBA_Prob_first_year,avg_NBA_Prob_multi_year,avg_NBA_Prob_Change_multi_year,avg_Transfer_Prob_Change_first_year_x,avg_Transfer_Prob_first_year,avg_Transfer_Prob_Change_first_year_x,avg_Transfer_Prob_Change_multi_year_x,avg_Transfer_Prob_multi_year,avg_Transfer_Prob_Change_multi_year_x,avg_High_Transfer_first_year,avg_Transfer_Prob_Change_first_year_y,avg_High_Transfer_first_year,avg_Transfer_Prob_Change_first_year_y,avg_High_Transfer_multi_year,avg_Transfer_Prob_Change_multi_year_y,avg_High_Transfer_multi_year,avg_Transfer_Prob_Change_multi_year_y
113_Kelvin_Sampson,P5,6.6115702479338845,29.508196721311474,53.278688524590166,,22.64150943396226,,,96.22641509433963,,,,,,,,,
114_Kenneth_Blakeney,Other,70.61503416856492,62.66968325791855,38.23529411764706,0.03241252671201629,32.460732984293195,0.6884816753926701,0.04253613925369738,26.165803108808287,0.5362694300518135,3.241252671201629,0.03241252671201629,68.84816753926701,0.6884816753926701,6.406903053840515,0.04253613925369738,39.119170984455955,0.5362694300518135
115_Matt_Crenshaw,Other,27.220956719817767,6.561085972850679,27.48868778280543,0.00437594998859387,58.37696335078534,0.3193717277486911,0.004085478277719466,43.005181347150256,0.17098445595854922,0.43759499885938696,0.00437594998859387,31.93717277486911,0.3193717277486911,0.7287546311600448,0.004085478277719466,3.3678756476683938,0.17098445595854922
115_Paul_Corsaro,Other,27.220956719817767,6.561085972850679,27.48868778280543,,,,,,,,,,,,,,
116_Ryan_Looney,Other,69.4760820045558,60.40723981900452,67.19457013574662,0.07305728998849943,75.91623036649214,0.887434554973822,0.023319860033071866,80.56994818652849,0.3911917098445596,7.305728998849943,0.07305728998849943,88.7434554973822,0.887434554973822,6.0100401912202255,0.023319860033071866,35.751295336787564,0.3911917098445596
117_Alex_Pribble,Other,27.220956719817767,6.561085972850679,27.48868778280543,0.026972482788085034,98.1675392670157,0.662303664921466,-0.0113333333333333,7.772020725388601,0.06217616580310881,2.6972482788085035,0.026972482788085034,66.2303664921466,0.662303664921466,0.03333333333333333,-0.0113333333333333,0.2590673575129534,0.06217616580310881
117_Zac_Claus,Other,91.34396355353076,6.561085972850679,27.48868778280543,0.13151019104324055,96.33507853403141,0.9790575916230366,0.007786329264288054,84.71502590673575,0.21502590673575128,13.151019104324055,0.13151019104324055,97.90575916230367,0.9790575916230366,1.0902021665684314,0.007786329264288054,5.4404145077720205,0.21502590673575128
118_Brad_Underwood_*,P5,90.9090909090909,77.8688524590164,78.68852459016394,,67.9245283018868,,,84.90566037735849,,,,,,,,,
119_Dan_Muller,Other,27.220956719817767,70.13574660633483,77.60180995475113,0.010206010948356067,60.73298429319372,0.4869109947643979,0.10965993659969503,63.730569948186535,0.8911917098445595,1.0206010948356068,0.010206010948356067,48.69109947643979,0.4869109947643979,13.504960034032317,0.10965993659969503,77.97927461139896,0.8911917098445595
119_Ryan_Pedon,Other,27.220956719817767,63.57466063348416,62.89592760180995,0.042954387314977166,89.26701570680629,0.7643979057591623,0.00029353094937178503,87.04663212435233,0.13212435233160622,4.2954387314977165,0.042954387314977166,76.43979057591623,0.7643979057591623,8.842425688565058,0.00029353094937178503,53.8860103626943,0.13212435233160622
11_Tommy_Lloyd,P5,65.28925619834712,95.08196721311475,95.08196721311475,,76.41509433962264,,,94.33962264150944,,,,,,,,,
120_Carson_Cunningham,Other,27.220956719817767,6.561085972850679,27.48868778280543,0.05301475854968573,88.7434554973822,0.8167539267015707,0.014209496752513215,94.30051813471503,0.30310880829015546,5.301475854968573,0.05301475854968573,81.67539267015707,0.8167539267015707,1.7178755325890427,0.014209496752513215,9.844559585492227,0.30310880829015546
120_Shane_Heirman,Other,27.220956719817767,41.17647058823529,12.44343891402715,0.014954417849822316,53.403141361256544,0.5523560209424084,0.009788441452992663,22.797927461139896,0.24352331606217617,1.4954417849822317,0.014954417849822316,55.235602094240846,0.5523560209424084,1.297480071494579,0.009788441452992663,6.994818652849741,0.24352331606217617
121_Mike_Woodson,P5,82.64462809917356,61.47540983606557,17.21311475409836,,37.735849056603776,,,27.35849056603774,,,,,,,,,
122_Josh_Schertz,Other,95.67198177676538,94.79638009049773,96.38009049773756,0.04577461076553517,78.53403141361257,0.7827225130890052,0.07699778950945237,62.17616580310881,0.7642487046632125,4.577461076553517,0.04577461076553517,78.27225130890052,0.7827225130890052,15.10377097011088,0.07699778950945237,85.23316062176166,0.7642487046632125
122_Matthew_Graves,Other,27.220956719817767,75.56561085972851,79.18552036199095,,,,,,,,,,,,,,
123_Rick_Pitino_*,Other,89.749430523918,80.99547511312217,83.48416289592761,0.06795425059839699,90.0523560209424,0.8717277486910995,0.12505241707524736,81.0880829015544,0.9300518134715026,6.795425059839699,0.06795425059839699,87.17277486910994,0.8717277486910995,15.403562584590727,0.12505241707524736,85.75129533678756,0.9300518134715026
123_Tobin_Anderson,Other,78.5876993166287,55.88235294117647,59.276018099547514,0.0408443154073445,85.86387434554975,0.7486910994764397,-0.01248084462650476,37.04663212435233,0.054404145077720206,4.08443154073445,0.0408443154073445,74.86910994764398,0.7486910994764397,2.782905504841844,-0.01248084462650476,13.21243523316062,0.054404145077720206
124_Fran_McCaffery,P5,42.97520661157025,57.377049180327866,72.95081967213115,,73.58490566037736,,,60.37735849056604,,,,,,,,,
125_T.J._Otzelberger,P5,71.07438016528926,67.21311475409836,59.83606557377049,,84.90566037735849,,,58.490566037735846,,,,,,,,,
126_Mo_Williams,Other,57.85876993166287,38.009049773755656,7.6923076923076925,0.00249430218345882,21.465968586387437,0.19633507853403143,0.07029574768282057,28.756476683937827,0.7124352331606217,0.249430218345882,0.00249430218345882,19.63350785340314,0.19633507853403143,7.561976581983898,0.07029574768282057,45.07772020725388,0.7124352331606217
126_Wayne_Brent,Other,27.220956719817767,37.33031674208145,4.97737556561086,0.0014925291010814666,6.806282722513089,0.112565445026178,0.08336339155391088,24.352331606217618,0.7979274611398963,0.14925291010814665,0.0014925291010814666,11.2565445026178,0.112565445026178,9.235928917995114,0.08336339155391088,56.994818652849744,0.7979274611398963
127_Jordan_Mincy,Other,27.220956719817767,68.55203619909503,37.10407239819005,0.004486987674485526,66.75392670157068,0.32722513089005234,0.06630675627554562,55.44041450777202,0.689119170984456,0.4486987674485526,0.004486987674485526,32.72251308900523,0.32722513089005234,10.912806299775218,0.06630675627554562,64.76683937823834,0.689119170984456
128_Ray_Harper,Other,74.60136674259681,65.38461538461539,71.26696832579185,0.005180911118523945,43.19371727748691,0.3612565445026178,0.0053822224321638384,48.44559585492228,0.18134715025906736,0.5180911118523945,0.005180911118523945,36.12565445026178,0.3612565445026178,1.4213037253548602,0.0053822224321638384,8.549222797927461,0.18134715025906736
129_Mark_Byington,Other,88.8382687927107,85.97285067873304,87.78280542986425,0.07765959049654868,11.780104712041885,0.9031413612565445,0.016600164847935493,51.29533678756477,0.3290155440414508,7.765959049654867,0.07765959049654868,90.31413612565446,0.9031413612565445,7.833664223582678,0.016600164847935493,46.89119170984456,0.3290155440414508
129_Preston_Spradlin,Other,27.220956719817767,41.6289592760181,5.656108597285068,,,,,,,,,,,,,,
12_Eric_Musselman,P5,98.34710743801654,55.73770491803278,72.1311475409836,,66.98113207547169,,,33.01886792452831,,,,,,,,,
12_John_Calipari_*,P5,93.38842975206612,84.42622950819673,64.75409836065575,,,,,,,,,,,,,,
130_Billy_Donlon,Other,27.220956719817767,47.737556561085974,54.75113122171946,0.0015835244946735,4.973821989528796,0.12303664921465969,-0.03132634861010306,77.97927461139896,0.023316062176165803,0.15835244946735,0.0015835244946735,12.30366492146597,0.12303664921465969,1.0097565534362913,-0.03132634861010306,4.66321243523316,0.023316062176165803
130_Marvin_Menzies,Other,27.220956719817767,64.70588235294117,70.81447963800905,0.04006487613946953,74.86910994764398,0.7460732984293194,0.11702644061153349,58.549222797927456,0.9119170984455959,4.006487613946954,0.04006487613946953,74.60732984293193,0.7460732984293194,12.11651534733139,0.11702644061153349,72.02072538860104,0.9119170984455959
131_Bill_Self,P5,78.51239669421489,94.26229508196722,77.8688524590164,,90.56603773584906,,,92.45283018867924,,,,,,,,,
132_Bruce_Weber,P5,6.6115702479338845,52.459016393442624,79.50819672131148,,38.67924528301887,,,33.9622641509434,,,,,,,,,
132_Jerome_Tang,P5,76.03305785123968,59.83606557377049,22.131147540983605,,50.0,,,39.62264150943396,,,,,,,,,
133_Amir_Abdur-Rahim,Other,27.220956719817767,71.49321266968326,78.05429864253394,0.002663384929012167,29.05759162303665,0.20418848167539266,0.037801255483507386,46.373056994818654,0.49740932642487046,0.2663384929012167,0.002663384929012167,20.418848167539267,0.20418848167539266,7.6420877921294466,0.037801255483507386,45.59585492227979,0.49740932642487046
133_Antoine_Pettway,Other,99.08883826879271,18.552036199095024,11.085972850678733,0.0045000000000000005,32.72251308900523,0.3324607329842932,-0.01140817226782551,51.03626943005182,0.05958549222797927,0.45000000000000007,0.0045000000000000005,33.246073298429316,0.3324607329842932,5.9862632928050745,-0.01140817226782551,35.49222797927461,0.05958549222797927
134_Rob_Senderoff,Other,27.220956719817767,76.01809954751131,1.809954751131222,0.005106527222430868,29.31937172774869,0.35602094240837695,0.027563330110322123,14.507772020725387,0.43523316062176165,0.5106527222430868,0.005106527222430868,35.602094240837694,0.35602094240837695,8.832608220005543,0.027563330110322123,53.626943005181346,0.43523316062176165
135_John_Calipari_*,P5,96.69421487603306,48.36065573770492,63.934426229508205,,72.64150943396226,,,64.15094339622642,,,,,,,,,
135_Mark_Pope,P5,19.00826446280992,78.68852459016394,20.491803278688526,,,,,,,,,,,,,,
136_Matt_McMahon,P5,61.98347107438017,17.21311475409836,21.311475409836063,,11.32075471698113,,,14.150943396226412,,,,,,,,,
136_Will_Wade,P5,50.413223140495866,95.90163934426229,99.18032786885246,,16.0377358490566,,,38.67924528301887,,,,,,,,,
137_Ashley_Howard,Other,27.220956719817767,47.28506787330316,56.56108597285068,0.0013333333333333333,92.93193717277487,0.10602094240837696,0.15689678895950476,94.55958549222798,0.9585492227979274,0.13333333333333333,0.0013333333333333333,10.602094240837696,0.10602094240837696,20.289939618142235,0.15689678895950476,95.85492227979275,0.9585492227979274
137_Fran_Dunphy,Other,91.11617312072893,44.57013574660634,54.52488687782805,0.0031268669899748337,78.01047120418848,0.2356020942408377,0.22446187805934353,96.6321243523316,0.9922279792746114,0.31268669899748336,0.0031268669899748337,23.56020942408377,0.2356020942408377,28.28858022996349,0.22446187805934353,99.22279792746113,0.9922279792746114
138_Fran_O'Hanlon,Other,27.220956719817767,68.09954751131222,75.56561085972851,0.0037927192342861195,5.49738219895288,0.27225130890052357,0.07230996943155114,2.33160621761658,0.7331606217616581,0.37927192342861193,0.0037927192342861195,27.225130890052355,0.27225130890052357,7.787136889407742,0.07230996943155114,46.63212435233161,0.7331606217616581
138_Mike_Jordan,Other,27.220956719817767,6.561085972850679,27.48868778280543,0.0015,5.2356020942408374,0.11649214659685864,0.03586438027984534,9.067357512953368,0.4896373056994819,0.15,0.0015,11.649214659685864,0.11649214659685864,4.001313458355766,0.03586438027984534,22.797927461139896,0.4896373056994819
138_Mike_McGarvey,Other,65.48974943052391,29.97737556561086,7.239819004524888,0.00913526738119754,12.827225130890053,0.468586387434555,0.008403747305847363,72.02072538860104,0.22279792746113988,0.9135267381197539,0.00913526738119754,46.8586387434555,0.468586387434555,1.2570122488731712,0.008403747305847363,6.217616580310881,0.22279792746113988
139_Alvin_Brooks,Other,68.79271070615034,20.13574660633484,38.46153846153847,0.039106330889570204,65.96858638743456,0.7329842931937173,0.03367538402342206,74.87046632124353,0.4637305699481865,3.91063308895702,0.039106330889570204,73.29842931937172,0.7329842931937173,4.023085092021356,0.03367538402342206,23.57512953367876,0.4637305699481865
13_Bryan_Hodgson,Other,86.21867881548975,62.44343891402715,3.3936651583710407,,,,-0.0035678712096668583,5.958549222797927,0.09326424870466321,,,,,7.611446821651289,-0.0035678712096668583,45.33678756476684,0.09326424870466321
13_Mike_Balado,Other,27.220956719817767,69.90950226244344,65.15837104072398,0.015267366952864913,37.696335078534034,0.5602094240837696,0.08219658577210098,30.05181347150259,0.7901554404145078,1.5267366952864914,0.015267366952864913,56.02094240837696,0.5602094240837696,11.406764681058268,0.08219658577210098,67.61658031088082,0.7901554404145078
140_Nate_Champion,Other,60.36446469248291,52.94117647058824,59.95475113122172,0.0034196094519119715,79.58115183246073,0.25654450261780104,0.24181909860504286,12.953367875647666,0.9974093264248705,0.34196094519119713,0.0034196094519119715,25.654450261780106,0.25654450261780104,24.66190986050428,0.24181909860504286,98.44559585492227,0.9974093264248705
141_Brett_Reed,Other,56.15034168564921,15.837104072398189,34.61538461538461,0.0044716195760735,3.4031413612565444,0.32460732984293195,0.07384328881265075,4.922279792746114,0.7409326424870466,0.44716195760735,0.0044716195760735,32.460732984293195,0.32460732984293195,11.770644214866614,0.07384328881265075,70.46632124352331,0.7409326424870466
142_Ritchie_McKay,Other,82.46013667425967,91.17647058823529,92.3076923076923,0.0024173650824169104,13.874345549738221,0.19109947643979058,0.0392284734147822,7.253886010362693,0.5103626943005182,0.24173650824169104,0.0024173650824169104,19.10994764397906,0.19109947643979058,8.567530481050708,0.0392284734147822,51.554404145077726,0.5103626943005182
143_Lennie_Acuff,Other,56.15034168564921,69.23076923076923,75.7918552036199,0.0241699091353705,45.287958115183244,0.6413612565445026,0.009109331095236558,61.398963730569946,0.23575129533678757,2.4169909135370498,0.0241699091353705,64.13612565445025,0.6413612565445026,7.76994565315806,0.009109331095236558,46.373056994818654,0.23575129533678757
144_Darrell_Walker,Other,57.061503416856496,67.19457013574662,70.13574660633483,0.015521405805826645,83.50785340314137,0.5706806282722513,0.02669817880464215,87.56476683937824,0.42487046632124353,1.5521405805826645,0.015521405805826645,57.06806282722513,0.5706806282722513,9.06616427188485,0.02669817880464215,55.44041450777202,0.42487046632124353
145_Chris_Acker,Other,27.220956719817767,6.561085972850679,10.180995475113122,,,,,,,,,,,,,,
145_Dan_Monson,Other,27.220956719817767,53.619909502262445,61.085972850678736,0.07607085871723976,52.09424083769634,0.8952879581151832,0.011771111078410315,6.7357512953367875,0.266839378238342,7.607085871723976,0.07607085871723976,89.52879581151832,0.8952879581151832,6.434048283181208,0.011771111078410315,39.37823834196891,0.266839378238342
146_Derek_Kellogg,Other,27.220956719817767,82.57918552036199,84.61538461538461,0.0002,9.68586387434555,0.017015706806282723,0.11557172791715628,3.1088082901554404,0.9067357512953368,0.02,0.0002,1.7015706806282722,0.017015706806282723,17.018942456048435,0.11557172791715628,90.41450777202073,0.9067357512953368
146_Rod_Strickland,Other,64.46469248291572,29.97737556561086,45.70135746606335,0.006300857854418985,34.29319371727749,0.39267015706806285,0.013829198529276816,34.97409326424871,0.2927461139896373,0.6300857854418985,0.006300857854418985,39.26701570680628,0.39267015706806285,1.5489448135025299,0.013829198529276816,9.32642487046632,0.2927461139896373
147_Griff_Aldrich,Other,27.220956719817767,35.52036199095023,15.158371040723981,0.0016,35.340314136125656,0.12696335078534032,0.06386284960836015,44.81865284974093,0.6735751295336787,0.16,0.0016,12.696335078534032,0.12696335078534032,9.232853607749666,0.06386284960836015,56.73575129533679,0.6735751295336787
148_Bob_Marlin,Other,72.89293849658314,83.48416289592761,81.90045248868778,0.007646448007297543,48.69109947643979,0.4319371727748691,0.06107567643716109,17.098445595854923,0.6502590673575129,0.7646448007297543,0.007646448007297543,43.19371727748691,0.4319371727748691,11.457643271101926,0.06107567643716109,68.39378238341969,0.6502590673575129
149_Eric_Konkol,Other,27.220956719817767,84.16289592760181,86.65158371040724,0.0013333333333333333,17.539267015706805,0.10602094240837696,-0.022545968321662925,12.435233160621761,0.031088082901554404,0.13333333333333333,0.0013333333333333333,10.602094240837696,0.10602094240837696,11.102580029343937,-0.022545968321662925,66.32124352331607,0.031088082901554404
149_Talvin_Hester,Other,62.52847380410023,92.98642533936652,93.21266968325791,0.009517504278108558,95.81151832460732,0.47643979057591623,0.02354643992286979,54.92227979274611,0.39378238341968913,0.9517504278108558,0.009517504278108558,47.64397905759162,0.47643979057591623,12.694133664526488,0.02354643992286979,74.87046632124353,0.39378238341968913
14_Solomon_Bozeman,Other,27.220956719817767,64.93212669683258,72.17194570135746,0.003116128403916544,27.225130890052355,0.23298429319371727,0.017365533486062235,8.549222797927461,0.33678756476683935,0.3116128403916544,0.003116128403916544,23.298429319371728,0.23298429319371727,3.157321304285888,0.017365533486062235,16.06217616580311,0.33678756476683935
150_Chris_Mack,P5,40.49586776859504,12.295081967213115,19.672131147540984,,31.132075471698116,,,45.28301886792453,,,,,,,,,
150_Kenny_Payne,P5,25.6198347107438,8.19672131147541,10.655737704918032,,18.867924528301884,,,0.9433962264150941,,,,,,,,,
150_Pat_Kelsey,P5,22.31404958677686,89.34426229508196,89.34426229508196,,,,,,,,,,,,,,
151_Drew_Valentine,Other,85.19362186788155,88.68778280542986,89.81900452488688,0.06599894041599859,63.87434554973822,0.8586387434554974,-0.026631302942203876,48.18652849740933,0.025906735751295335,6.599894041599859,0.06599894041599859,85.86387434554975,0.8586387434554974,4.584223641496791,-0.026631302942203876,26.683937823834196,0.025906735751295335
152_Josh_Loeffler,Other,27.220956719817767,41.6289592760181,53.05429864253394,,,,,,,,,,,,,,
152_Tavaras_Hardy,Other,27.220956719817767,65.61085972850678,72.39819004524887,0.0036464520515462006,9.424083769633508,0.2670157068062827,0.038006371079166636,17.875647668393782,0.5025906735751295,0.36464520515462007,0.0036464520515462006,26.701570680628272,0.2670157068062827,6.125013420837656,0.038006371079166636,37.30569948186528,0.5025906735751295
153_Stan_Johnson,Other,27.220956719817767,81.22171945701358,81.22171945701358,0.0013333333333333333,6.282722513089005,0.10602094240837696,-0.014719949385626067,79.79274611398964,0.046632124352331605,0.13333333333333333,0.0013333333333333333,10.602094240837696,0.10602094240837696,8.2620390656878,-0.014719949385626067,50.0,0.046632124352331605
154_Chris_Markwood,Other,27.220956719817767,35.06787330316742,48.41628959276018,0.002,83.7696335078534,0.14790575916230367,0.03424460203783374,34.715025906735754,0.4740932642487047,0.2,0.002,14.790575916230367,0.14790575916230367,5.97909969916524,0.03424460203783374,35.233160621761655,0.4740932642487047
154_Richard_Barron,Other,27.220956719817767,6.561085972850679,6.787330316742081,0.001853790417746,90.83769633507853,0.14136125654450263,-0.0037050082235463855,81.86528497409327,0.08808290155440414,0.1853790417746,0.001853790417746,14.136125654450263,0.14136125654450263,0.27064854746597,-0.0037050082235463855,1.8134715025906734,0.08808290155440414
155_John_Gallagher,Other,77.90432801822324,6.561085972850679,13.009049773755658,0.08702845569908225,40.83769633507853,0.9267015706806283,0.013619507107323181,40.15544041450777,0.2849740932642487,8.702845569908225,0.08702845569908225,92.67015706806284,0.9267015706806283,1.3819507107323181,0.013619507107323181,8.031088082901555,0.2849740932642487
155_RaShawn_Stores,Other,27.220956719817767,24.20814479638009,41.5158371040724,0.0,92.14659685863874,0.007853403141361256,0.01005303537646535,63.212435233160626,0.25129533678756477,0.0,0.0,0.7853403141361256,0.007853403141361256,1.5126280875992462,0.01005303537646535,9.067357512953368,0.25129533678756477
155_Steve_Masiello,Other,27.220956719817767,38.574660633484164,50.678733031674206,0.0,1.5706806282722512,0.007853403141361256,0.013702599878778764,22.279792746113987,0.29015544041450775,0.0,0.0,0.7853403141361256,0.007853403141361256,2.8997510724569318,0.013702599878778764,14.507772020725387,0.29015544041450775
156_John_Dunne,Other,89.52164009111617,19.230769230769234,20.81447963800905,0.1315869737225802,87.69633507853402,0.981675392670157,0.014967865278176335,74.35233160621762,0.30569948186528495,13.158697372258022,0.1315869737225802,98.1675392670157,0.981675392670157,2.3433818451731376,0.014967865278176335,11.658031088082902,0.30569948186528495
157_Shaka_Smart,P5,16.528925619834713,97.54098360655738,96.72131147540983,,77.35849056603774,,,72.64150943396226,,,,,,,,,
158_Cornelius_Jackson,Other,27.220956719817767,89.81900452488688,89.59276018099548,,,,,,,,,,,,,,
158_Dan_D'Antoni_II,Other,78.5876993166287,71.04072398190046,71.71945701357465,0.08310814172109623,31.93717277486911,0.9136125654450262,0.04491760347990388,42.487046632124354,0.5595854922279793,8.310814172109623,0.08310814172109623,91.36125654450262,0.9136125654450262,12.446976415268233,0.04491760347990388,74.09326424870466,0.5595854922279793
159_Cleo_Hill_Jr.,Other,66.4009111617312,6.561085972850679,27.48868778280543,,,,,,,,,,,,,,
159_Jason_Crafton,Other,56.15034168564921,6.561085972850679,19.343891402714934,0.015215268373909262,54.45026178010471,0.5575916230366492,0.03377374542797668,61.6580310880829,0.46632124352331605,1.521526837390926,0.015215268373909262,55.75916230366492,0.5575916230366492,3.623633119130841,0.03377374542797668,20.72538860103627,0.46632124352331605
