athleteId,Name,Coach,season,teamId,conference_level,NBA_Probability,Actual_NBA,oneYears,prev_NBA_Probability,NBA_Prob_Change,High_Transfer,Actual_Transfer,prev_High_Transfer,Transfer_Prob_Change,Team,Actually Entered,Predicted to Enter,Probability of Entering,eventually_NBA,Coach_ID,conference,color
9400.0,Marcus Greene,Ron Cottrell,2023,112,Other,0.0,0.0,0.0,0.0,0.0,0.3588928126469445,0.0,0.0,0.3588928126469445,houston christian,1.0,0.0,0.1860096018784472,0,112_Ron_Cottrell,Southland,black
9403.0,Ryan Rapp,Eran Ganot,2023,108,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,hawaii,0.0,0.0,0.1184746156859708,0,108_Eran_Ganot,Big West,#004631
9455.0,Darryl Jordan,Landon Bussie,2022,7,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,alcorn state,0.0,0.0,0.1535530625152157,0,7_Landon_Bussie,SWAC,#703690
9466.0,James Weathers,Brian Wardle,2022,29,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,bradley,1.0,1.0,0.268123225724239,0,29_Brian_Wardle,MVC,#fa143f
9466.0,James Weathers,Jaret von Rosenberg,2023,76,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,east texas a&m,0.0,0.0,0.1551763399197153,0,76_Jaret_von_Rosenberg,Southland,black
9485.0,LaDamien Bradford,Eric Konkol,2021,149,Other,0.0,0.0,0.0,0.0,0.0,0.0306313208582779,0.0,0.0,0.0306313208582779,louisiana tech,0.0,0.0,0.0569513028305368,0,149_Eric_Konkol,CUSA,#002f8b
9485.0,LaDamien Bradford,Talvin Hester,2022,149,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0306313208582779,-0.0286313208582779,louisiana tech,0.0,0.0,0.1967380917228436,0,149_Talvin_Hester,CUSA,#002f8b
9508.0,Chase Cormier,Bill Coen,2022,205,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,northeastern,1.0,0.0,0.10398796079001,0,205_Bill_Coen,CAA,#000000
9508.0,Chase Cormier,Dwight Perry,2023,356,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,wofford,0.0,0.0,0.1263433645930828,0,356_Dwight_Perry,SoCon,#886E4C
9510.0,Bryan Etumnu,Joe Gallo,2022,166,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,merrimack,0.0,0.0,0.1964258112411338,0,166_Joe_Gallo,NEC,black
9510.0,Bryan Etumnu,Joe Gallo,2023,166,Other,0.001,0.0,0.0,0.0,0.001,0.0289685924269118,0.0,0.0,0.0289685924269118,merrimack,0.0,1.0,0.2444833126992317,0,166_Joe_Gallo,NEC,black
9511.0,Adam Clark,Joe Gallo,2023,166,Other,0.001,0.0,1.0,0.0,0.001,0.0614800851184018,0.0,0.0,0.0614800851184018,merrimack,0.0,1.0,0.2657171407567317,0,166_Joe_Gallo,NEC,black
9512.0,Devon Savage,Mark Byington,2021,129,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,james madison,1.0,0.0,0.1334481230458588,0,129_Mark_Byington,CAA,#484191
9512.0,Devon Savage,Joe Gallo,2022,166,Other,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,merrimack,0.0,0.0,0.1388510794796616,0,166_Joe_Gallo,NEC,black
9512.0,Devon Savage,Joe Gallo,2023,166,Other,0.0,0.0,0.0,0.0,0.0,0.0124088214515351,0.0,0.005,0.0074088214515351,merrimack,0.0,1.0,0.2907919854808723,0,166_Joe_Gallo,NEC,black
9516.0,Armandas Plintauskas,Rashon Burno,2022,208,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,northern illinois,1.0,1.0,0.2687201098958391,0,208_Rashon_Burno,MAC,#b42836
9516.0,Armandas Plintauskas,Joe Gallo,2023,166,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.002,0.004,merrimack,0.0,0.0,0.2129460882850902,0,166_Joe_Gallo,NEC,black
9519.0,Brandon Legris,Joe Gallo,2022,166,Other,0.0,0.0,1.0,0.0,0.0,0.022,0.0,0.0,0.022,,,,,0,166_Joe_Gallo,NEC,black
9520.0,Elliott Black,Joe Gallo,2022,166,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,merrimack,0.0,0.0,0.0924912026913725,0,166_Joe_Gallo,NEC,black
9520.0,Elliott Black,Joe Gallo,2023,166,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,merrimack,0.0,0.0,0.1650568087960451,0,166_Joe_Gallo,NEC,black
9523.0,Thomas Hall,Joe Gallo,2021,166,Other,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.004,,,,,0,166_Joe_Gallo,NEC,black
9523.0,Thomas Hall,Joe Gallo,2022,166,,,,,,,,,,,merrimack,0.0,0.0,0.1210428156998124,0,166_Joe_Gallo,NEC,black
9523.0,Thomas Hall,Joe Gallo,2023,166,Other,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.004,0.0049999999999999,,,,,0,166_Joe_Gallo,NEC,black
9524.0,Jaylen Stinson,Mark Byington,2021,129,,,,,,,,,,,james madison,1.0,0.0,0.082688466232556,0,129_Mark_Byington,CAA,#484191
9524.0,Jaylen Stinson,Joe Gallo,2022,166,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,merrimack,0.0,0.0,0.1594716033479194,0,166_Joe_Gallo,NEC,black
9524.0,Jaylen Stinson,Joe Gallo,2023,166,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,merrimack,0.0,1.0,0.2576566844082799,0,166_Joe_Gallo,NEC,black
9525.0,Malik Edmead,Joe Gallo,2021,166,Other,0.0,0.0,0.0,0.0,0.0,0.0448157461893007,0.0,0.007,0.0378157461893007,merrimack,1.0,1.0,0.4265397402941527,0,166_Joe_Gallo,NEC,black
9525.0,Malik Edmead,Dwayne Killings,2022,306,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0448157461893007,-0.0428157461893007,ualbany,1.0,0.0,0.1848226925349444,0,306_Dwayne_Killings,Am. East,#1b2777
9608.0,Gabe Dynes,Jerrod Calhoun,2023,361,Other,0.0,0.0,1.0,0.0,0.0,0.024,0.0,0.0,0.024,youngstown state,0.0,0.0,0.13360679812488,0,361_Jerrod_Calhoun,Horizon,#d41a00
9609.0,Nico Galette,Anthony Latina,2021,250,Other,0.0,0.0,0.0,0.0,0.0,0.3248904484714344,0.0,0.001,0.3238904484714344,sacred heart,0.0,1.0,0.3693302749277382,0,250_Anthony_Latina,NEC,#d6243d
9609.0,Nico Galette,Anthony Latina,2022,250,Other,0.0,0.0,0.0,0.0,0.0,0.2902428084776395,0.0,0.3248904484714344,-0.0346476399937948,sacred heart,0.0,1.0,0.637288920062303,0,250_Anthony_Latina,NEC,#d6243d
9609.0,Nico Galette,Anthony Latina,2023,250,Other,0.0,0.0,0.0,0.0,0.0,0.1760813308199796,0.0,0.2902428084776395,-0.1141614776576599,sacred heart,1.0,1.0,0.4927026741938776,0,250_Anthony_Latina,NEC,#d6243d
9610.0,Jason Nelson,Chris Mooney,2022,242,Other,0.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.008,richmond,1.0,0.0,0.2155351499955446,0,242_Chris_Mooney,A-10,#000066
9610.0,Jason Nelson,Ryan Odom,2023,333,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.008,-0.002,vcu,1.0,0.0,0.1932370214151956,0,333_Ryan_Odom,A-10,#141414
9611.0,EJ Farmer,Tod Kowalczyk,2021,300,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,toledo,0.0,0.0,0.1497260411783722,0,300_Tod_Kowalczyk,MAC,#002663
9611.0,EJ Farmer,Tod Kowalczyk,2022,300,Other,0.001,0.0,0.0,0.0,0.001,0.004,0.0,0.002,0.002,toledo,1.0,0.0,0.2035121220211148,0,300_Tod_Kowalczyk,MAC,#002663
9611.0,EJ Farmer,Jerrod Calhoun,2023,361,Other,0.0,0.0,0.0,0.001,-0.001,0.0068206513514375,0.0,0.004,0.0028206513514375,youngstown state,0.0,0.0,0.1831843077277036,0,361_Jerrod_Calhoun,Horizon,#d41a00
9612.0,Ty Harper,Bob Marlin,2021,148,Other,0.0,0.0,0.0,0.0,0.0,0.0078837966641362,0.0,0.0,0.0078837966641362,louisiana,1.0,0.0,0.1083644896403257,0,148_Bob_Marlin,Sun Belt,black
9612.0,Ty Harper,David Riley,2022,80,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0078837966641362,-0.0068837966641362,eastern washington,1.0,1.0,0.3306387001249634,0,80_David_Riley,Big Sky,#a10022
9619.0,Siem Uijtendaal,Reggie Witherspoon,2021,42,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,canisius,0.0,1.0,0.2674508364479502,0,42_Reggie_Witherspoon,MAAC,#eaac18
9619.0,Siem Uijtendaal,Reggie Witherspoon,2022,42,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,canisius,0.0,1.0,0.3093633010673391,0,42_Reggie_Witherspoon,MAAC,#eaac18
9619.0,Siem Uijtendaal,Reggie Witherspoon,2023,42,Other,0.0,0.0,0.0,0.0,0.0,0.1421643336350005,0.0,0.001,0.1411643336350005,canisius,1.0,1.0,0.3734451463263318,0,42_Reggie_Witherspoon,MAAC,#eaac18
9620.0,Imanuel Zorgvol,Darrin Horn,2022,210,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,northern kentucky,1.0,1.0,0.3138111871602889,0,210_Darrin_Horn,Horizon,#141414
9620.0,Imanuel Zorgvol,Jerrod Calhoun,2023,361,Other,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,youngstown state,0.0,0.0,0.1082101411762107,0,361_Jerrod_Calhoun,Horizon,#d41a00
9732.0,Justin Warren,Donte Jackson,2022,103,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,grambling,0.0,0.0,0.1441136364630343,0,103_Donte_Jackson,SWAC,#be9a02
10083.0,Aryan Arora,RaShawn Stores,2022,155,,,,,,,,,,,manhattan,0.0,0.0,0.0553892421814572,0,155_RaShawn_Stores,MAAC,#00703c
10252.0,Braelee Albert,Ron Hunter,2022,303,Other,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.008,tulane,0.0,1.0,0.4178310507709054,0,303_Ron_Hunter,American,#005737
10263.0,Marcellus Vail,Bucky McMillan,2021,256,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,samford,0.0,1.0,0.270475911387302,0,256_Bucky_McMillan,SoCon,#003362
10263.0,Marcellus Vail,Bucky McMillan,2022,256,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,-0.001,samford,0.0,0.0,0.0990218272961877,0,256_Bucky_McMillan,SoCon,#003362
10271.0,Chandler Clements,Nate James,2021,17,Other,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.004,,,,,0,17_Nate_James,OVC,black
10299.0,Noah Kon,Rashon Burno,2021,208,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,northern illinois,0.0,1.0,0.3106540812041796,0,208_Rashon_Burno,MAC,#b42836
10494.0,Akeem Odusipe,Rob Senderoff,2021,134,Other,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,kent state,0.0,0.0,0.1950804928856081,0,134_Rob_Senderoff,MAC,#002664
10494.0,Akeem Odusipe,Rob Senderoff,2022,134,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,-0.002,kent state,0.0,0.0,0.2411076796938257,0,134_Rob_Senderoff,MAC,#002664
10809.0,Tyler Broughton,Brian Dutcher,2022,257,Other,0.0,0.0,1.0,0.0,0.0,0.015,0.0,0.0,0.015,san diego state,0.0,0.0,0.127,0,257_Brian_Dutcher,Mountain West,#A81933
10914.0,R.J. Weise,Kevin Baggett,2021,243,,,,,,,,,,,rider,0.0,0.0,0.0120518723259248,0,243_Kevin_Baggett,MAAC,#bb1c30
11266.0,Walter Peggs Jr.,John Pelphrey,2022,291,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,tennessee tech,0.0,0.0,0.1511542990265874,0,291_John_Pelphrey,OVC,#d7aa01
11631.0,RJ Noord,Mike Schrage,2021,81,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,elon,0.0,0.0,0.1424267128030649,0,81_Mike_Schrage,CAA,#98002e
11631.0,RJ Noord,Billy Taylor,2022,81,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,elon,0.0,1.0,0.2956207879741877,0,81_Billy_Taylor,CAA,#98002e
12010.0,Chase Thompson,Brad Korn,2021,272,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,southeast missouri state,0.0,1.0,0.386209280224648,0,272_Brad_Korn,OVC,#e03a3e
12129.0,Emmanuel Taban,Jase Coburn,2022,231,Other,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.003,,,,,0,231_Jase_Coburn,Big Sky,black
12142.0,Charlie Weber,Desmond Oliver,2021,75,Other,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.005,east tennessee state,0.0,1.0,0.2521190546567923,0,75_Desmond_Oliver,SoCon,#041E42
12384.0,Michael Eads Jr.,Dustin Kerns,2021,9,Other,0.0,0.0,0.0,0.0,0.0,0.0379050740756618,0.0,0.004,0.0339050740756618,app state,0.0,0.0,0.1899241730286515,0,9_Dustin_Kerns,Sun Belt,#d6ac00
12384.0,Michael Eads Jr.,Dustin Kerns,2022,9,Other,0.0,0.0,0.0,0.0,0.0,0.0068563583319032,0.0,0.0379050740756618,-0.0310487157437586,app state,0.0,0.0,0.2171088147132776,0,9_Dustin_Kerns,Sun Belt,#d6ac00
12419.0,Kris Gardner,Sean Woods,2022,274,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,southern,0.0,0.0,0.2049253654503885,0,274_Sean_Woods,SWAC,#5fb2e3
12533.0,Jaylon Gentry,Eric Henderson,2021,270,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,south dakota state,0.0,1.0,0.3109255446648496,0,270_Eric_Henderson,Summit,#0039a6
13054.0,Bryce Brown,Billy Gillispie,2021,288,Other,0.0,0.0,1.0,0.0,0.0,0.0019704052047238,0.0,0.0,0.0019704052047238,tarleton state,0.0,1.0,0.2728932308492243,0,288_Billy_Gillispie,WAC,black
13248.0,LaQuan Butler,Matt Figger,2021,326,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069640649149922,-0.0069640649149922,ut rio grande valley,0.0,1.0,0.4215490971045068,0,326_Matt_Figger,WAC,#006f3c
13350.0,Jonathan Brown,Travis DeCuire,2022,179,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,179_Travis_DeCuire,Big Sky,black
13462.0,Kyle Braun,Dan D'Antoni II,2021,158,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,marshall,0.0,0.0,0.1301010912575231,0,158_Dan_D'Antoni_II,CUSA,#11461b
13462.0,Kyle Braun,Dan D'Antoni II,2022,158,Other,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,marshall,1.0,0.0,0.1212827639100987,0,158_Dan_D'Antoni_II,CUSA,#11461b
13619.0,Cobie Barnes,Brian Barone,2022,247,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055126252410308,-0.0055126252410308,siu edwardsville,0.0,0.0,0.1837481596188806,0,247_Brian_Barone,OVC,#f94227
13798.0,Ronell Giles Jr.,Rob Krimmel,2021,278,Other,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0039728043668973,0.0020271956331026,st. francis (pa),0.0,1.0,0.4021565944712651,0,278_Rob_Krimmel,NEC,#a31100
13798.0,Ronell Giles Jr.,Rob Krimmel,2022,278,Other,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.006,-0.003,st. francis (pa),1.0,0.0,0.1987642191642949,0,278_Rob_Krimmel,NEC,#a31100
13798.0,Ronell Giles Jr.,Byron Smith,2023,232,,,,,,,,,,,prairie view a&m,0.0,0.0,0.1036709759648202,0,232_Byron_Smith,SWAC,#803e99
13907.0,Peyton Williams,Robert McCullum,2022,85,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,florida a&m,0.0,0.0,0.0992187401263618,0,85_Robert_McCullum,SWAC,#006b25
13908.0,Elijah Farr,Rob Jeter,2022,349,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,western illinois,0.0,1.0,0.2746086764406511,0,349_Rob_Jeter,Summit,#663399
13913.0,Trey Boston,Keith Richard,2021,316,Other,0.0,0.0,1.0,0.0,0.0,0.0087676958965174,0.0,0.0,0.0087676958965174,ul monroe,0.0,1.0,0.2605239169767603,0,316_Keith_Richard,Sun Belt,#660000
14036.0,Jaka Prevodnik,Eran Ganot,2021,108,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,,,,,0,108_Eran_Ganot,Big West,black
14111.0,Logan McIntire,David Ragland,2022,82,,,,,,,,,,,evansville,0.0,0.0,0.161278045315457,0,82_David_Ragland,MVC,#532380
14124.0,Borja Fernandez,Danny Sprinkle,2021,180,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,180_Danny_Sprinkle,Big Sky,black
14899.0,Jahlen Jack,Billy Gillispie,2021,288,Other,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.004,,,,,0,288_Billy_Gillispie,WAC,black
14911.0,Khadim Samb,Takayo Siddle,2021,321,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unc wilmington,0.0,1.0,0.2489675172382094,0,321_Takayo_Siddle,CAA,black
14932.0,Emad Elniel,Jon Judkins,2021,330,Other,0.0,0.0,1.0,0.0,0.0,0.002,0.0,0.0,0.002,utah tech,0.0,0.0,0.1133483529035858,0,330_Jon_Judkins,WAC,black
15054.0,Brandon Upshaw,Greg Herenda,2021,84,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,fairleigh dickinson,0.0,0.0,0.0592250820519704,0,84_Greg_Herenda,NEC,#003479
15082.0,Doctor Bradley,Greg Heiar,2022,192,Other,0.002,0.0,1.0,0.0,0.002,0.003,0.0,0.0,0.003,new mexico state,1.0,1.0,0.3434298479053367,0,192_Greg_Heiar,WAC,#882345
15127.0,Deven Richmond,Kenneth Blakeney,2021,114,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,howard,0.0,0.0,0.0405361344574624,0,114_Kenneth_Blakeney,MEAC,#ef3e43
15156.0,Nate Lacewell,Terrence Johnson,2021,297,Other,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,texas state,0.0,0.0,0.0905221951722923,0,297_Terrence_Johnson,Sun Belt,#5a2c34
15205.0,Emmanuel Izunabor,Tubby Smith,2021,109,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,-0.002,high point,1.0,1.0,0.2653059420812845,0,109_Tubby_Smith,Big South,#243a94
15205.0,Emmanuel Izunabor,G.G. Smith,2022,109,Other,0.0,0.0,0.0,0.0,0.0,0.0039797120418848,0.0,0.0,0.0039797120418848,high point,1.0,0.0,0.16472760728854,0,109_G.G._Smith,Big South,#243a94
15205.0,Emmanuel Izunabor,LeVelle Moton,2023,199,Other,0.0,0.0,0.0,0.0,0.0,0.0059753713838936,0.0,0.0039797120418848,0.0019956593420088,north carolina central,0.0,0.0,0.1497055264053996,0,199_LeVelle_Moton,MEAC,#880023
15206.0,Cobey Harraway,LeVelle Moton,2023,199,Other,0.0,0.0,1.0,0.0,0.0,0.011,0.0,0.0,0.011,north carolina central,0.0,0.0,0.0328422223168344,0,199_LeVelle_Moton,MEAC,#880023
15207.0,Fred Cleveland Jr.,LeVelle Moton,2022,199,Other,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.004,north carolina central,0.0,0.0,0.2374461106898515,0,199_LeVelle_Moton,MEAC,#880023
15207.0,Fred Cleveland Jr.,LeVelle Moton,2023,199,Other,0.0,0.0,0.0,0.0,0.0,0.4103669774938419,0.0,0.004,0.4063669774938419,north carolina central,0.0,1.0,0.2901991371231828,0,199_LeVelle_Moton,MEAC,#880023
15208.0,Devin Gordon,Lindsey Hunter Jr,2021,175,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mississippi valley state,1.0,0.0,0.1316935630737535,0,175_Lindsey_Hunter_Jr,SWAC,#004e25
15208.0,Devin Gordon,LeVelle Moton,2022,199,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,north carolina central,0.0,0.0,0.2234505687797744,0,199_LeVelle_Moton,MEAC,#880023
15208.0,Devin Gordon,LeVelle Moton,2023,199,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,north carolina central,0.0,0.0,0.117437735623955,0,199_LeVelle_Moton,MEAC,#880023
15209.0,Guy Fauntleroy,Nate James,2022,17,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,austin peay,1.0,1.0,0.3394129216629981,0,17_Nate_James,OVC,#C41E3A
15209.0,Guy Fauntleroy,LeVelle Moton,2023,199,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,north carolina central,0.0,0.0,0.2107104163734243,0,199_LeVelle_Moton,MEAC,#880023
15210.0,Terrence Crawford,LeVelle Moton,2022,199,,,,,,,,,,,north carolina central,0.0,0.0,0.0661575902648352,0,199_LeVelle_Moton,MEAC,#880023
15210.0,Terrence Crawford,LeVelle Moton,2023,199,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,north carolina central,0.0,0.0,0.1431424112147182,0,199_LeVelle_Moton,MEAC,#880023
15211.0,Ja'Darius Harris,LeVelle Moton,2021,199,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,north carolina central,0.0,0.0,0.1871800663639836,0,199_LeVelle_Moton,MEAC,#880023
15211.0,Ja'Darius Harris,LeVelle Moton,2022,199,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,north carolina central,0.0,1.0,0.3129091941277461,0,199_LeVelle_Moton,MEAC,#880023
15211.0,Ja'Darius Harris,LeVelle Moton,2023,199,Other,0.0,0.0,0.0,0.0,0.0,0.3158232818209994,0.0,0.001,0.3148232818209994,north carolina central,0.0,1.0,0.266125557537386,0,199_LeVelle_Moton,MEAC,#880023
15212.0,Kye Dickson,LeVelle Moton,2023,199,Other,0.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.001,north carolina central,0.0,1.0,0.248415493923775,0,199_LeVelle_Moton,MEAC,#880023
15213.0,Brock Williams,Tubby Smith,2021,109,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,high point,1.0,0.0,0.0808849233345694,0,109_Tubby_Smith,Big South,#243a94
15213.0,Brock Williams,G.G. Smith,2022,109,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,high point,0.0,0.0,0.2328565085742614,0,109_G.G._Smith,Big South,#243a94
15214.0,Kevin McCullar Jr.,Mark Adams,2021,298,P5,0.3039422437348735,0.0,0.0,0.3063059526879675,-0.002363708953094,,,,,texas tech,1.0,0.0,0.1360735841256717,1,298_Mark_Adams,Big 12,#CC0000
15214.0,Kevin McCullar Jr.,Bill Self,2022,131,P5,0.1704832718668393,0.0,0.0,0.3039422437348735,-0.1334589718680342,,,,,kansas,0.0,0.0,0.093,1,131_Bill_Self,Big 12,#006ab5
15214.0,Kevin McCullar Jr.,Bill Self,2023,131,P5,0.7000042550552036,1.0,0.0,0.1704832718668393,0.5295209831883643,,,,,,,,,1,131_Bill_Self,Big 12,black
15215.0,Parker Braun,Herb Sendek,2021,261,Other,0.0,0.0,0.0,0.0,0.0,0.0955408309480299,0.0,0.0,0.0955408309480299,santa clara,0.0,1.0,0.3230418821735605,0,261_Herb_Sendek,WCC,#720900
15215.0,Parker Braun,Herb Sendek,2022,261,Other,0.0,0.0,0.0,0.0,0.0,0.6861282224731837,1.0,0.0955408309480299,0.5905873915251538,santa clara,1.0,1.0,0.2601180685289433,0,261_Herb_Sendek,WCC,#720900
15215.0,Parker Braun,Bill Self,2023,131,P5,0.0,0.0,0.0,0.0,0.0,,,,,kansas,0.0,0.0,0.188,0,131_Bill_Self,Big 12,#006ab5
15216.0,Johnny Furphy,Bill Self,2023,131,P5,0.6674269418437572,1.0,1.0,0.0,0.6674269418437572,,,,,,,,,1,131_Bill_Self,Big 12,black
15217.0,Michael Jankovich,Bill Self,2021,131,P5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,131_Bill_Self,Big 12,black
15217.0,Michael Jankovich,Bill Self,2022,131,P5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,131_Bill_Self,Big 12,black
15217.0,Michael Jankovich,Bill Self,2023,131,P5,0.0,0.0,0.0,0.0,0.0,,,,,kansas,0.0,0.0,0.2495906569840606,0,131_Bill_Self,Big 12,#006ab5
15218.0,Nicolas Timberlake,Pat Skerry,2021,301,Other,0.039535725204042,0.0,0.0,0.0,0.039535725204042,0.7121399168896574,0.0,0.006,0.7061399168896574,towson,0.0,0.0,0.1709252025551408,0,301_Pat_Skerry,CAA,#d7aa01
15218.0,Nicolas Timberlake,Pat Skerry,2022,301,Other,0.0835113221587919,0.0,0.0,0.039535725204042,0.0439755969547498,0.6296826554052549,1.0,0.7121399168896574,-0.0824572614844024,towson,1.0,1.0,0.4376124025275707,0,301_Pat_Skerry,CAA,#d7aa01
15218.0,Nicolas Timberlake,Bill Self,2023,131,P5,0.0,0.0,0.0,0.0835113221587919,-0.0835113221587919,,,,,kansas,0.0,0.0,0.1688532678894342,0,131_Bill_Self,Big 12,#006ab5
15221.0,Izaiah Robinson,David McLaughlin,2021,62,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dartmouth,0.0,0.0,0.1583654484576798,0,62_David_McLaughlin,,#00723c
15221.0,Izaiah Robinson,David McLaughlin,2022,62,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dartmouth,0.0,1.0,0.3151640510718572,0,62_David_McLaughlin,Ivy,#00723c
15221.0,Izaiah Robinson,David McLaughlin,2023,62,Other,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,dartmouth,0.0,1.0,0.3236339651058055,0,62_David_McLaughlin,Ivy,#00723c
15222.0,Robert McRae III,David McLaughlin,2021,62,,,,,,,,,,,dartmouth,0.0,0.0,0.0937014829531289,0,62_David_McLaughlin,,#00723c
15222.0,Robert McRae III,David McLaughlin,2022,62,Other,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,dartmouth,0.0,0.0,0.2173190809947577,0,62_David_McLaughlin,Ivy,#00723c
15222.0,Robert McRae III,David McLaughlin,2023,62,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dartmouth,0.0,0.0,0.1000962816961991,0,62_David_McLaughlin,Ivy,#00723c
15223.0,Kyle Filipowski,Jon Scheyer,2022,72,P5,0.5618560689144921,0.0,1.0,0.0,0.5618560689144921,,,,,duke,0.0,0.0,0.036,1,72_Jon_Scheyer,ACC,#00529b
