Coach_ID,conference_level,avg_NBA_Prob_first_year,avg_Transfer_Prob_first_year,avg_NBA_Prob_multi_year,avg_NBA_Prob_Change_multi_year,avg_Transfer_Prob_multi_year,avg_High_Transfer_first_year,avg_High_Transfer_multi_year,avg_high_transfer_prob_change_multi_year
196_Robert_Jones,Other,29.18848167539267,43.19371727748691,63.47150259067358,47.40932642487047,6.476683937823833,28.01047120418848,31.088082901554404,42.74611398963731
197_Tony_Pujol,Other,62.82722513089005,91.8848167539267,6.476683937823833,17.746113989637305,78.75647668393782,59.68586387434554,17.616580310880828,24.352331606217618
198_Monte_Ross,Other,29.18848167539267,84.29319371727748,6.476683937823833,25.129533678756477,2.072538860103627,45.0261780104712,0.5181347150259068,11.917098445595855
198_Phillip_Shumpert,Other,29.18848167539267,97.38219895287958,27.33160621761658,8.290155440414509,66.32124352331607,29.84293193717277,68.65284974093264,85.49222797927462
198_Willie_Jones,Other,91.09947643979058,98.95287958115183,6.476683937823833,2.072538860103627,72.7979274611399,48.167539267015705,2.849740932642487,17.875647668393782
199_LeVelle_Moton,Other,64.65968586387434,9.162303664921465,16.06217616580311,33.67875647668394,7.512953367875648,65.18324607329843,31.606217616580313,29.274611398963728
19_James_Whitford,Other,93.19371727748691,42.67015706806283,22.279792746113987,25.129533678756477,32.64248704663213,68.58638743455498,16.83937823834197,33.93782383419689
19_Michael_Lewis,Other,29.18848167539267,73.56020942408377,88.86010362694302,90.41450777202073,76.16580310880829,55.497382198952884,99.74093264248705,99.74093264248705
1_Brette_Tanner,Other,29.18848167539267,80.10471204188482,47.92746113989637,38.082901554404145,67.61658031088082,40.83769633507853,49.48186528497409,46.63212435233161
200_Hubert_Davis,P5,34.90566037735849,25.47169811320755,87.73584905660378,73.58490566037736,79.24528301886792,,,
201_Paul_Sather,Other,29.18848167539267,97.90575916230367,27.979274611398964,42.74611398963731,65.28497409326425,51.832460732984295,59.32642487046632,76.68393782383419
202_David_Richman,Other,29.18848167539267,22.5130890052356,49.740932642487046,55.95854922279793,85.75129533678756,9.68586387434555,94.30051813471503,82.64248704663213
203_Matthew_Driscoll,Other,29.18848167539267,70.94240837696336,55.181347150259064,62.43523316062176,26.42487046632124,46.07329842931937,44.30051813471503,53.8860103626943
204_Grant_McCasland,Other,96.8586387434555,24.60732984293194,81.86528497409327,79.53367875647669,25.38860103626943,87.43455497382199,90.67357512953367,82.12435233160622
204_Ross_Hodge,Other,96.33507853403141,28.534031413612563,77.46113989637306,80.31088082901555,32.12435233160622,99.73821989528795,93.52331606217616,96.37305699481865
205_Bill_Coen,Other,88.61256544502618,6.020942408376963,50.0,46.89119170984456,39.637305699481864,6.544502617801047,33.41968911917099,41.19170984455959
206_Shane_Burcar,Other,29.18848167539267,46.596858638743456,18.911917098445596,16.709844559585495,82.38341968911918,2.8795811518324608,62.43523316062176,81.0880829015544
207_Steve_Smiley,Other,29.18848167539267,64.3979057591623,88.08290155440415,89.11917098445595,54.92227979274611,80.36649214659685,86.26943005181347,75.38860103626943
